date,area_coverage,cloud_coverage
2018-10-28,0.08712193604174306,0.0001842269037336436
2018-10-29,0.7322184368699078,0.38722046948042105
2018-10-30,0.47877710964564757,0.3227945617647646
2018-10-31,0.47727917130377345,0.2779592629207356
2018-11-01,0.14069210229049275,0.07532121760343996
2018-11-02,0.7434032739524478,0.0006653247804081663
2018-11-04,0.8099737746950926,0.024611431895774336
2018-11-05,0.6907782521875343,0.15452835699364703
2018-11-06,0.2467611595590509,0.0017067338471760027
2018-11-07,0.78901712337692,0.0023562797876398277
2018-11-08,0.5806761869865197,0.3223303722769286
2018-11-09,0.4685500146076067,0.3551131579209765
2018-11-11,0.812520389887305,0.2643581831287645
2018-11-12,0.33078917365146726,0.44928710675181577
2018-11-13,0.9329201357593689,0.34322011581551504
2018-11-14,0.2955585324871064,0.22628762761729887
2018-11-15,0.7908599632880112,0.17343644304675537
2018-11-16,0.7919132634438326,0.38845212374849647
2018-11-17,0.027261510231664614,0.584535985892904
2018-11-18,0.8914804892470193,0.24208314128604536
2018-11-19,0.9459057093442683,0.34689585874277845
2018-11-20,0.9136202703463125,0.08503107669272765
2018-11-21,0.7390301436493071,0.005628920512869186
2018-11-22,0.8762338300116573,0.05086698460398371
2018-11-23,0.5876045150275507,0.005377659989778522
2018-11-24,0.07936575730783299,0.4666345886192672
2018-11-25,0.93173375591545,0.0009091233541804671
2018-11-27,0.7440643043223832,0.43428968879199953
2018-11-28,0.9399430393919093,0.007942093398414736
2018-11-30,0.3666438150026997,0.06694898342961668
2018-12-01,0.7652623182461156,0.1367127747974363
2018-12-02,0.3814761399539152,0.010959946095155212
2018-12-03,0.4817142613374079,0.2543803662260875
2018-12-04,0.42190276606842325,0.4613644332305285
2018-12-05,0.09479974516639515,0.28092782403695943
2018-12-06,0.012609128132928532,0.17316179528372505
2018-12-08,0.4224806198251343,0.5354453441841976
2018-12-09,0.5093497439494796,0.3494009300373145
2018-12-10,0.9836473845332813,0.43596727780603045
2018-12-11,0.8904405764462844,0.2791637227575481
2018-12-12,0.6708477272738772,0.3531574676350408
2018-12-14,0.5640052213446125,0.43704937806767724
2018-12-15,0.24703101181254258,0.23445846085877123
2018-12-16,0.005964634185583734,0.16535028532802226
2018-12-17,0.7224272216850156,0.5308151247549058
2018-12-18,0.4791868825838096,0.62184112615093
2018-12-20,0.8875606278700103,0.48040167848209525
2018-12-21,0.119034359737316,0.008037108626967328
2018-12-23,0.3666141859144997,0.6272089291457568
2018-12-24,0.09861963541006652,0.34472132742082984
2018-12-25,0.6141975383272936,0.449038517879051
2018-12-26,1.0076653365623027,0.5190014354272752
2018-12-27,0.40517574547518526,0.28458574865751896
2018-12-28,0.6713500305700969,0.1991725524749352
2018-12-29,0.6336225140738623,0.0736100357836553
2018-12-30,0.9567583862688434,0.5603591553432247
2018-12-31,0.8453501191161656,0.17502484006965466
2019-01-01,0.5195951097135486,0.19206160479566303
2019-01-02,0.42417575074539887,0.4311863889989652
2019-01-03,0.830127345613069,0.04708537070494094
2019-01-04,0.2654365474631425,0.6998854871049104
2019-01-05,0.016186504543826176,0.17982727496164963
2019-01-06,0.5789247061551341,0.5005401626236494
2019-01-07,0.11582926918323534,0.49925004017031055
2019-01-08,0.10655393169590065,0.5305766593715816
2019-01-09,0.16095439268819708,0.7419109289813953
2019-01-10,0.6124976323213603,0.26840840452112164
2019-01-11,0.4387555061536306,0.2635539804491877
2019-01-12,0.8081919090878035,0.4882186602688124
2019-01-13,0.752883077113676,0.6539938412186049
2019-01-14,0.8562504780221988,0.33122690124344634
2019-01-15,0.9281147615458918,0.02151991801227036
2019-01-16,0.3380309140416678,0.3964253372305371
2019-01-17,0.3931021692419952,0.4248053647155019
2019-01-18,0.1551845132574389,0.382422464798934
2019-01-19,0.6941182370248955,0.2542176607540166
2019-01-20,0.32524960263556424,0.2221402200389676
2019-01-21,0.3909127242513755,0.453579207034527
2019-01-22,0.7555209503337129,0.2746661705398313
2019-01-23,0.257942124483553,0.3329782162031744
2019-01-24,0.7516572483322975,0.3512629738652229
2019-01-25,0.6107435287792914,0.3663436426541767
2019-01-26,0.7662329994100816,0.39890426149127656
2019-01-27,0.8653180590427603,0.10678431493458444
2019-01-28,0.9381417147870824,0.4710610758246123
2019-01-29,0.0381893901980231,0.09869614712091097
2019-01-30,0.9231840839891623,0.3047320836979399
2019-01-31,0.9606208996363743,0.37923179268271995
2019-02-01,0.5642902382714221,0.2424355912918291
2019-02-02,0.15409309623291242,0.36942610857187397
2019-02-03,0.03308220752633984,0.7787411908845578
2019-02-04,0.4201411954775197,0.23908753266280408
2019-02-05,0.7743857557481297,0.5626323254674384
2019-02-06,0.49690944859452035,0.34435150715253365
2019-02-08,0.7447538895325214,0.2242137184453749
2019-02-09,0.5827205428679175,0.030435252160183997
